id_sistema,legalName,altraDenominazione,dataAltraDenominazione,localType,nome,cognome,intestazione,authorizedFrom,existenceRangeFromDate,existenceRangeToDate,dataNascita,dataMorte,placeRole,placeEntry,otherPlaceRole,otherPlaceEntry,professione,legalStatus,tipologiaEnte,history,genere,relazione_complesso,relazione_tema,relazione_bib,rangeIntestazione
sp-61429,"Denza, Tullia","Ghidini Denza, Tullia",,person,Tullia,Ghidini,"Ghidini Denza, Tullia, collezionista, (Rezzato 1921 - Brescia 2012)",SIUSA,,,1921 apr 16,2012 feb 20,luogo di nascita,Rezzato (Brescia),luogo di nascita,Rezzato (Brescia),"Collezionista, promotrice culturale.",,,"Figlia di un commerciante di granaglie, moglie di un tenente medico poi direttore dell'ospedale militare di Brescia, nel 1969 si appassiona all'arte frequentando la Galleria Sincron di Brescia. L'incontro con Sarenco (al secolo Isaia Mabellini) l'avvicina alla Poesia Visiva; acquista quindi numerose opere d'arte che vengono esposte nel 1970 al castello di Brescia e, successivamente, nel 1988 a Motichiari, infine, nel 2003 a Villa Glisenti di Villa Carcina.",femminile,ca-416238,Donne,"MASSIMO MININI, ""Tullia Denza e la collezione di poesia visiva"", in ""Corriere della Sera"", aprile 2012",collezionista
sp-61429,Ghidini,"Ghidini Denza, Tullia",,person,Tullia,Ghidini,"Ghidini Denza, Tullia, collezionista, (Rezzato 1921 - Brescia 2012)",SIUSA,,,1921 apr 16,2012 feb 20,luogo di nascita,Rezzato (Brescia),luogo di nascita,Rezzato (Brescia),"Collezionista, promotrice culturale.",,,"Figlia di un commerciante di granaglie, moglie di un tenente medico poi direttore dell'ospedale militare di Brescia, nel 1969 si appassiona all'arte frequentando la Galleria Sincron di Brescia. L'incontro con Sarenco (al secolo Isaia Mabellini) l'avvicina alla Poesia Visiva; acquista quindi numerose opere d'arte che vengono esposte nel 1970 al castello di Brescia e, successivamente, nel 1988 a Motichiari, infine, nel 2003 a Villa Glisenti di Villa Carcina.",femminile,ca-416238,Donne,"MASSIMO MININI, ""Tullia Denza e la collezione di poesia visiva"", in ""Corriere della Sera"", aprile 2012",collezionista
sp-61429,Ghidini,"Denza, Tullia",,person,Tullia,Ghidini,"Ghidini Denza, Tullia, collezionista, (Rezzato 1921 - Brescia 2012)",SIUSA,,,1921 apr 16,2012 feb 20,luogo di nascita,Rezzato (Brescia),luogo di nascita,Rezzato (Brescia),"Collezionista, promotrice culturale.",,,"Figlia di un commerciante di granaglie, moglie di un tenente medico poi direttore dell'ospedale militare di Brescia, nel 1969 si appassiona all'arte frequentando la Galleria Sincron di Brescia. L'incontro con Sarenco (al secolo Isaia Mabellini) l'avvicina alla Poesia Visiva; acquista quindi numerose opere d'arte che vengono esposte nel 1970 al castello di Brescia e, successivamente, nel 1988 a Motichiari, infine, nel 2003 a Villa Glisenti di Villa Carcina.",femminile,ca-416238,Donne,"MASSIMO MININI, ""Tullia Denza e la collezione di poesia visiva"", in ""Corriere della Sera"", aprile 2012",collezionista
sp-61429,Ghidini,"Ghidini Denza, Tullia",,person,Tullia,Ghidini,"Ghidini Denza, Tullia, collezionista, (Rezzato 1921 - Brescia 2012)",SIUSA,,,1921 apr 16,2012 feb 20,luogo di nascita,Rezzato (Brescia),luogo di nascita,Rezzato (Brescia),"Collezionista, promotrice culturale.",,,"Figlia di un commerciante di granaglie, moglie di un tenente medico poi direttore dell'ospedale militare di Brescia, nel 1969 si appassiona all'arte frequentando la Galleria Sincron di Brescia. L'incontro con Sarenco (al secolo Isaia Mabellini) l'avvicina alla Poesia Visiva; acquista quindi numerose opere d'arte che vengono esposte nel 1970 al castello di Brescia e, successivamente, nel 1988 a Motichiari, infine, nel 2003 a Villa Glisenti di Villa Carcina.",femminile,ca-416238,Donne,"MASSIMO MININI, ""Tullia Denza e la collezione di poesia visiva"", in ""Corriere della Sera"", aprile 2012",collezionista
sp-61429,Ghidini,"Ghidini Denza, Tullia",,person,Tullia,Ghidini,"Ghidini Denza, Tullia, collezionista, (Rezzato 1921 - Brescia 2012)",SIUSA,,,1921 apr 16,2012 feb 20,luogo di morte,Rezzato (Brescia),luogo di nascita,Rezzato (Brescia),"Collezionista, promotrice culturale.",,,"Figlia di un commerciante di granaglie, moglie di un tenente medico poi direttore dell'ospedale militare di Brescia, nel 1969 si appassiona all'arte frequentando la Galleria Sincron di Brescia. L'incontro con Sarenco (al secolo Isaia Mabellini) l'avvicina alla Poesia Visiva; acquista quindi numerose opere d'arte che vengono esposte nel 1970 al castello di Brescia e, successivamente, nel 1988 a Motichiari, infine, nel 2003 a Villa Glisenti di Villa Carcina.",femminile,ca-416238,Donne,"MASSIMO MININI, ""Tullia Denza e la collezione di poesia visiva"", in ""Corriere della Sera"", aprile 2012",collezionista
sp-61429,Ghidini,"Ghidini Denza, Tullia",,person,Tullia,Ghidini,"Ghidini Denza, Tullia, collezionista, (Rezzato 1921 - Brescia 2012)",SIUSA,,,1921 apr 16,2012 feb 20,luogo di nascita,Rezzato (Brescia),luogo di nascita,Rezzato (Brescia),"Collezionista, promotrice culturale.",,,"Figlia di un commerciante di granaglie, moglie di un tenente medico poi direttore dell'ospedale militare di Brescia, nel 1969 si appassiona all'arte frequentando la Galleria Sincron di Brescia. L'incontro con Sarenco (al secolo Isaia Mabellini) l'avvicina alla Poesia Visiva; acquista quindi numerose opere d'arte che vengono esposte nel 1970 al castello di Brescia e, successivamente, nel 1988 a Motichiari, infine, nel 2003 a Villa Glisenti di Villa Carcina.",femminile,ca-416238,Donne,"MASSIMO MININI, ""Tullia Denza e la collezione di poesia visiva"", in ""Corriere della Sera"", aprile 2012",collezionista
sp-61429,Ghidini,"Ghidini Denza, Tullia",,person,Tullia,Ghidini,"Ghidini Denza, Tullia, collezionista, (Rezzato 1921 - Brescia 2012)",SIUSA,,,1921 apr 16,2012 feb 20,luogo di nascita,Brescia,luogo di nascita,Rezzato (Brescia),"Collezionista, promotrice culturale.",,,"Figlia di un commerciante di granaglie, moglie di un tenente medico poi direttore dell'ospedale militare di Brescia, nel 1969 si appassiona all'arte frequentando la Galleria Sincron di Brescia. L'incontro con Sarenco (al secolo Isaia Mabellini) l'avvicina alla Poesia Visiva; acquista quindi numerose opere d'arte che vengono esposte nel 1970 al castello di Brescia e, successivamente, nel 1988 a Motichiari, infine, nel 2003 a Villa Glisenti di Villa Carcina.",femminile,ca-416238,Donne,"MASSIMO MININI, ""Tullia Denza e la collezione di poesia visiva"", in ""Corriere della Sera"", aprile 2012",collezionista
sp-61429,Ghidini,"Ghidini Denza, Tullia",,person,Tullia,Ghidini,"Ghidini Denza, Tullia, collezionista, (Rezzato 1921 - Brescia 2012)",SIUSA,,,1921 apr 16,2012 feb 20,luogo di nascita,Rezzato (Brescia),luogo di nascita,Rezzato (Brescia),"Collezionista, promotrice culturale.",,,"Figlia di un commerciante di granaglie, moglie di un tenente medico poi direttore dell'ospedale militare di Brescia, nel 1969 si appassiona all'arte frequentando la Galleria Sincron di Brescia. L'incontro con Sarenco (al secolo Isaia Mabellini) l'avvicina alla Poesia Visiva; acquista quindi numerose opere d'arte che vengono esposte nel 1970 al castello di Brescia e, successivamente, nel 1988 a Motichiari, infine, nel 2003 a Villa Glisenti di Villa Carcina.",femminile,ca-416238,Donne,"MASSIMO MININI, ""Tullia Denza e la collezione di poesia visiva"", in ""Corriere della Sera"", aprile 2012",collezionista
sp-61429,Ghidini,"Ghidini Denza, Tullia",,person,Tullia,Ghidini,"Ghidini Denza, Tullia, collezionista, (Rezzato 1921 - Brescia 2012)",SIUSA,,,1921 apr 16,2012 feb 20,luogo di nascita,Rezzato (Brescia),luogo di morte,Rezzato (Brescia),"Collezionista, promotrice culturale.",,,"Figlia di un commerciante di granaglie, moglie di un tenente medico poi direttore dell'ospedale militare di Brescia, nel 1969 si appassiona all'arte frequentando la Galleria Sincron di Brescia. L'incontro con Sarenco (al secolo Isaia Mabellini) l'avvicina alla Poesia Visiva; acquista quindi numerose opere d'arte che vengono esposte nel 1970 al castello di Brescia e, successivamente, nel 1988 a Motichiari, infine, nel 2003 a Villa Glisenti di Villa Carcina.",femminile,ca-416238,Donne,"MASSIMO MININI, ""Tullia Denza e la collezione di poesia visiva"", in ""Corriere della Sera"", aprile 2012",collezionista
sp-61429,Ghidini,"Ghidini Denza, Tullia",,person,Tullia,Ghidini,"Ghidini Denza, Tullia, collezionista, (Rezzato 1921 - Brescia 2012)",SIUSA,,,1921 apr 16,2012 feb 20,luogo di nascita,Rezzato (Brescia),luogo di nascita,Rezzato (Brescia),"Collezionista, promotrice culturale.",,,"Figlia di un commerciante di granaglie, moglie di un tenente medico poi direttore dell'ospedale militare di Brescia, nel 1969 si appassiona all'arte frequentando la Galleria Sincron di Brescia. L'incontro con Sarenco (al secolo Isaia Mabellini) l'avvicina alla Poesia Visiva; acquista quindi numerose opere d'arte che vengono esposte nel 1970 al castello di Brescia e, successivamente, nel 1988 a Motichiari, infine, nel 2003 a Villa Glisenti di Villa Carcina.",femminile,ca-416238,Donne,"MASSIMO MININI, ""Tullia Denza e la collezione di poesia visiva"", in ""Corriere della Sera"", aprile 2012",collezionista
sp-61429,Ghidini,"Ghidini Denza, Tullia",,person,Tullia,Ghidini,"Ghidini Denza, Tullia, collezionista, (Rezzato 1921 - Brescia 2012)",SIUSA,,,1921 apr 16,2012 feb 20,luogo di nascita,Rezzato (Brescia),luogo di nascita,Brescia,"Collezionista, promotrice culturale.",,,"Figlia di un commerciante di granaglie, moglie di un tenente medico poi direttore dell'ospedale militare di Brescia, nel 1969 si appassiona all'arte frequentando la Galleria Sincron di Brescia. L'incontro con Sarenco (al secolo Isaia Mabellini) l'avvicina alla Poesia Visiva; acquista quindi numerose opere d'arte che vengono esposte nel 1970 al castello di Brescia e, successivamente, nel 1988 a Motichiari, infine, nel 2003 a Villa Glisenti di Villa Carcina.",femminile,ca-416238,Donne,"MASSIMO MININI, ""Tullia Denza e la collezione di poesia visiva"", in ""Corriere della Sera"", aprile 2012",collezionista
sp-61429,Ghidini,"Ghidini Denza, Tullia",,person,Tullia,Ghidini,"Ghidini Denza, Tullia, collezionista, (Rezzato 1921 - Brescia 2012)",SIUSA,,,1921 apr 16,2012 feb 20,luogo di nascita,Rezzato (Brescia),luogo di nascita,Rezzato (Brescia),"Collezionista, promotrice culturale.",,,"Figlia di un commerciante di granaglie, moglie di un tenente medico poi direttore dell'ospedale militare di Brescia, nel 1969 si appassiona all'arte frequentando la Galleria Sincron di Brescia. L'incontro con Sarenco (al secolo Isaia Mabellini) l'avvicina alla Poesia Visiva; acquista quindi numerose opere d'arte che vengono esposte nel 1970 al castello di Brescia e, successivamente, nel 1988 a Motichiari, infine, nel 2003 a Villa Glisenti di Villa Carcina.",femminile,ca-416238,Donne,"MASSIMO MININI, ""Tullia Denza e la collezione di poesia visiva"", in ""Corriere della Sera"", aprile 2012",collezionista
sp-61429,Ghidini,"Ghidini Denza, Tullia",,person,Tullia,Ghidini,"Ghidini Denza, Tullia, collezionista, (Rezzato 1921 - Brescia 2012)",SIUSA,,,1921 apr 16,2012 feb 20,luogo di nascita,Rezzato (Brescia),luogo di nascita,Rezzato (Brescia),"Collezionista, promotrice culturale.",,,"Figlia di un commerciante di granaglie, moglie di un tenente medico poi direttore dell'ospedale militare di Brescia, nel 1969 si appassiona all'arte frequentando la Galleria Sincron di Brescia. L'incontro con Sarenco (al secolo Isaia Mabellini) l'avvicina alla Poesia Visiva; acquista quindi numerose opere d'arte che vengono esposte nel 1970 al castello di Brescia e, successivamente, nel 1988 a Motichiari, infine, nel 2003 a Villa Glisenti di Villa Carcina.",femminile,ca-416238,Fonti audiovisive,"MASSIMO MININI, ""Tullia Denza e la collezione di poesia visiva"", in ""Corriere della Sera"", aprile 2012",collezionista
sp-61429,Ghidini,"Ghidini Denza, Tullia",,person,Tullia,Ghidini,"Ghidini Denza, Tullia, collezionista, (Rezzato 1921 - Brescia 2012)",SIUSA,,,1921 apr 16,2012 feb 20,luogo di nascita,Rezzato (Brescia),luogo di nascita,Rezzato (Brescia),"Collezionista, promotrice culturale.",,,"Figlia di un commerciante di granaglie, moglie di un tenente medico poi direttore dell'ospedale militare di Brescia, nel 1969 si appassiona all'arte frequentando la Galleria Sincron di Brescia. L'incontro con Sarenco (al secolo Isaia Mabellini) l'avvicina alla Poesia Visiva; acquista quindi numerose opere d'arte che vengono esposte nel 1970 al castello di Brescia e, successivamente, nel 1988 a Motichiari, infine, nel 2003 a Villa Glisenti di Villa Carcina.",femminile,ca-416238,Trentino-Alto Adige - Archivi femminili,"MASSIMO MININI, ""Tullia Denza e la collezione di poesia visiva"", in ""Corriere della Sera"", aprile 2012",collezionista
sp-61429,Ghidini,"Ghidini Denza, Tullia",,person,Tullia,Ghidini,"Ghidini Denza, Tullia, collezionista, (Rezzato 1921 - Brescia 2012)",SIUSA,,,1921 apr 16,2012 feb 20,luogo di nascita,Rezzato (Brescia),luogo di nascita,Rezzato (Brescia),"Collezionista, promotrice culturale.",,,"Figlia di un commerciante di granaglie, moglie di un tenente medico poi direttore dell'ospedale militare di Brescia, nel 1969 si appassiona all'arte frequentando la Galleria Sincron di Brescia. L'incontro con Sarenco (al secolo Isaia Mabellini) l'avvicina alla Poesia Visiva; acquista quindi numerose opere d'arte che vengono esposte nel 1970 al castello di Brescia e, successivamente, nel 1988 a Motichiari, infine, nel 2003 a Villa Glisenti di Villa Carcina.",femminile,ca-416238,Donne,"MASSIMO MININI, ""Tullia Denza e la collezione di poesia visiva"", in ""Corriere della Sera"", aprile 2012",collezionista
sp-61429,Ghidini,"Ghidini Denza, Tullia",,person,Tullia,Ghidini,"Ghidini Denza, Tullia, collezionista, (Rezzato 1921 - Brescia 2012)",SIUSA,,,1921 apr 16,2012 feb 20,luogo di nascita,Rezzato (Brescia),luogo di nascita,Rezzato (Brescia),"Collezionista, promotrice culturale.",,,"Figlia di un commerciante di granaglie, moglie di un tenente medico poi direttore dell'ospedale militare di Brescia, nel 1969 si appassiona all'arte frequentando la Galleria Sincron di Brescia. L'incontro con Sarenco (al secolo Isaia Mabellini) l'avvicina alla Poesia Visiva; acquista quindi numerose opere d'arte che vengono esposte nel 1970 al castello di Brescia e, successivamente, nel 1988 a Motichiari, infine, nel 2003 a Villa Glisenti di Villa Carcina.",femminile,ca-416238,Donne,"GIO. CA., ""Addio a Tullia Denza, collezionista d'arte che fece di Brescia centro di Poesia Visiva"", in ""Giornale di Brescia"", 22 febbraio 2012",collezionista
sp-61430,Danon,,,person,Betty,Danon,"Danon, Betty, artista, (Istanbul 1927 - Milano 2002)",SIUSA,,,1927,2002 apr 23,luogo di nascita,Istanbul,luogo di nascita,Istanbul,"Artista, promotrice culturale",,,"Ad Istanbul tra il 1948 e il 1950 Betty Danon approfondisce lo studio della calligrafia e della miniatura orientale; nel 1956 si trasferisce a Milano, applicandosi nel campo del design di gioielli. Le prime prove pittoriche risalgono all'inizio degli anni Sessanta e sono caratterizzate dall'essenzialità del bianco e nero e da un forte rigore geometrico, elementi anche alla base del libro d'artista ""Punto-linea"" (1976). Nel 1978 partecipa alla Biennale di Venezia, all'interno della mostra ""Materializzazione del linguaggio"", curata da Mirella Bentivoglio. Nello stesso anno inizia ad avvicinarsi alla pratica della mail art, in particolar modo grazie ai contatti con Amelia Etlinger e Vittore Baroni.",femminile,ca-416294,Donne,"M. BENTIVOGLIO, ""Betty Danon. Memoria del segno sonoro"", in ""Tracce. Cahiers d'art"", n. 7, 2006, pp. 34-35",artista
sp-61430,Danon,,,person,Betty,Danon,"Danon, Betty, artista, (Istanbul 1927 - Milano 2002)",SIUSA,,,1927,2002 apr 23,luogo di nascita,Istanbul,luogo di nascita,Istanbul,"Artista, promotrice culturale",,,"Ad Istanbul tra il 1948 e il 1950 Betty Danon approfondisce lo studio della calligrafia e della miniatura orientale; nel 1956 si trasferisce a Milano, applicandosi nel campo del design di gioielli. Le prime prove pittoriche risalgono all'inizio degli anni Sessanta e sono caratterizzate dall'essenzialità del bianco e nero e da un forte rigore geometrico, elementi anche alla base del libro d'artista ""Punto-linea"" (1976). Nel 1978 partecipa alla Biennale di Venezia, all'interno della mostra ""Materializzazione del linguaggio"", curata da Mirella Bentivoglio. Nello stesso anno inizia ad avvicinarsi alla pratica della mail art, in particolar modo grazie ai contatti con Amelia Etlinger e Vittore Baroni.",femminile,ca-416294,Donne,"M. BENTIVOGLIO, ""Betty Danon. Memoria del segno sonoro"", in ""Tracce. Cahiers d'art"", n. 7, 2006, pp. 34-35",artista
sp-61430,Betty,,,person,Betty,Danon,"Danon, Betty, artista, (Istanbul 1927 - Milano 2002)",SIUSA,,,1927,2002 apr 23,luogo di nascita,Istanbul,luogo di nascita,Istanbul,"Artista, promotrice culturale",,,"Ad Istanbul tra il 1948 e il 1950 Betty Danon approfondisce lo studio della calligrafia e della miniatura orientale; nel 1956 si trasferisce a Milano, applicandosi nel campo del design di gioielli. Le prime prove pittoriche risalgono all'inizio degli anni Sessanta e sono caratterizzate dall'essenzialità del bianco e nero e da un forte rigore geometrico, elementi anche alla base del libro d'artista ""Punto-linea"" (1976). Nel 1978 partecipa alla Biennale di Venezia, all'interno della mostra ""Materializzazione del linguaggio"", curata da Mirella Bentivoglio. Nello stesso anno inizia ad avvicinarsi alla pratica della mail art, in particolar modo grazie ai contatti con Amelia Etlinger e Vittore Baroni.",femminile,ca-416294,Donne,"M. BENTIVOGLIO, ""Betty Danon. Memoria del segno sonoro"", in ""Tracce. Cahiers d'art"", n. 7, 2006, pp. 34-35",artista
